Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	6.2	-16.1	-2.8	-1.0	2125	0.8	-999.0	-999.0	2.7	0.8	-999.0	51	C_423:R_511
1951-01-02	0.0	-4.9	-3.6	-1.0	2796	2.1	-999.0	-999.0	2.5	0.4	-999.0	83	C_423:R_511
1951-01-03	0.0	-8.1	-1.9	0.1	1747	0.0	-999.0	-999.0	1.8	0.6	-999.0	70	C_423:R_511
1951-01-04	0.1	-4.3	-2.0	-0.1	2375	1.2	-999.0	-999.0	2.6	0.5	-999.0	82	C_423:R_511
1951-01-05	0.1	-2.3	1.3	2.9	1777	0.0	-999.0	-999.0	3.1	0.7	-999.0	79	C_423:R_511
1951-01-06	0.0	0.9	2.3	5.1	2569	1.5	-999.0	-999.0	2.3	0.6	-999.0	82	C_423:R_511
1951-01-07	1.1	-0.5	2.4	3.5	1810	0.0	-999.0	-999.0	5.3	0.8	-999.0	83	C_423:R_511
1951-01-08	0.0	1.0	1.9	3.0	2248	0.8	-999.0	-999.0	3.4	0.4	-999.0	89	C_423:R_511
1951-01-09	0.2	-1.0	0.3	3.0	1953	0.2	-999.0	-999.0	3.7	0.7	-999.0	83	C_423:R_511
1951-01-10	0.0	-5.8	-2.8	0.5	6174	8.1	-999.0	-999.0	2.2	0.4	-999.0	75	C_423:R_511
1951-01-11	0.0	-3.3	2.5	4.8	1889	0.0	-999.0	-999.0	4.1	1.1	-999.0	71	C_423:R_511
1951-01-12	0.0	0.6	2.7	5.3	4395	4.6	-999.0	-999.0	3.0	0.6	-999.0	81	C_423:R_511
1951-01-13	0.1	0.4	1.3	2.2	2153	0.4	-999.0	-999.0	2.6	0.4	-999.0	90	C_423:R_511
1951-01-14	0.6	0.1	2.1	2.7	2343	0.7	-999.0	-999.0	3.5	0.5	-999.0	87	C_423:R_511
1951-01-15	5.7	-1.0	0.6	2.7	1985	0.0	-999.0	-999.0	3.7	0.6	-999.0	84	C_423:R_511
1951-01-16	1.3	-1.0	0.0	1.0	3240	2.2	-999.0	-999.0	3.6	0.4	-999.0	89	C_423:R_511
1951-01-17	9.0	-2.9	-0.7	0.5	2377	0.6	-999.0	-999.0	3.8	0.5	-999.0	84	C_423:R_511
1951-01-18	3.2	-0.1	1.7	3.0	2067	0.0	-999.0	-999.0	5.4	0.6	-999.0	86	C_423:R_511
1951-01-19	6.9	0.2	0.8	2.3	2269	0.3	-999.0	-999.0	5.4	0.5	-999.0	89	C_423:R_511
1951-01-20	0.2	-0.1	1.1	1.7	2185	0.1	-999.0	-999.0	4.5	0.5	-999.0	90	C_423:R_511
1951-01-21	0.0	-6.8	-3.8	1.5	5377	5.5	-999.0	-999.0	2.5	0.6	-999.0	70	C_423:R_511
1951-01-22	1.5	-10.2	-3.1	-0.9	2191	0.0	-999.0	-999.0	1.5	0.5	-999.0	66	C_423:R_511
1951-01-23	2.2	-1.3	0.2	1.3	2225	0.0	-999.0	-999.0	0.9	0.3	-999.0	87	C_423:R_511
1951-01-24	0.1	-0.3	0.2	1.3	2259	0.0	-999.0	-999.0	2.2	0.4	-999.0	90	C_423:R_511
1951-01-25	0.4	-3.0	-2.4	0.8	2295	0.0	-999.0	-999.0	2.9	0.5	-999.0	83	C_423:R_511
1951-01-26	0.3	-3.5	-1.4	0.0	2331	0.0	-999.0	-999.0	1.7	0.4	-999.0	84	C_423:R_511
1951-01-27	0.2	-1.0	-0.1	1.0	2369	0.0	-999.0	-999.0	1.6	0.4	-999.0	89	C_423:R_511
